384plate	384well	96plate	96well	POOLID	siRNAIDs	OriginalGeneTarget	OriginalGeneIDTarget	OriginalRefSeqTarget	OriginalLocusLinkTarget	CalculatedGeneTarget	CalculatedGeneIDTarget	CalculatedRefSeqTarget	CalculatedRefSeqHits
49	J15	107	E08	M-016400-00	D-016400-01&D-016400-02&D-016400-03&D-016400-04	ZNF548	147694	NM_152909	34303961	ZNF548&LOC100129081	147694&LOC100129081	NM_152909&XM_001718569+XM_001718521+XM_001719138	4&3+3+3
49	J16	108	E08	M-027614-00	D-027614-01&D-027614-02&D-027614-03&D-027614-04	LOC149351	149351	XM_378876	42655973	LOC149351	LOC149351	XR_041995+XR_041994+XR_041996	4+4+4
49	J17	107	E09	M-009006-00	D-009006-01&D-009006-02&D-009006-03&D-009006-04	FLJ40125	147699	NM_178494	31341935	FLJ40125	147699	NM_001080401	1
49	J18	108	E09	M-018001-00	D-018001-01&D-018001-02&D-018001-03&D-018001-04	EXOC8	149371	NM_175876	44921614	EXOC8	149371	NM_175876	4
49	J19	107	E10	M-018514-00	D-018514-01&D-018514-02&D-018514-03&D-018514-04	MGC42718	147719	NM_173506	40255169	LYPD4	147719	NM_173506	4
49	J20	108	E10	M-016953-00	D-016953-01&D-016953-02&D-016953-03&D-016953-04	FLJ32206	149421	NM_152497	22749042	C1orf215	C1orf215	XR_042017+XR_042019+XR_042018	4+4+4
49	J21	107	E11	M-027352-00	D-027352-01&D-027352-02&D-027352-03&D-027352-04	LOC147727	147727	NM_203300	42558255	LOC147727	LOC147727	XR_041068+XR_041067+XR_041069	4+4+4
49	J22	108	E11	M-015353-00	D-015353-01&D-015353-02&D-015353-03&D-015353-04	BNIPL	149428	NM_138279	19923712	BNIPL	149428	NM_138278	4
49	J23	107	E12	M-016202-00	D-016202-01&D-016202-02&D-016202-03&D-016202-04	ZNF560	147741	NM_152476	22749002	ZNF560	147741	NM_152476	3
49	J24	108	E12	M-016233-00	D-016233-01&D-016233-02&D-016233-03&D-016233-04	CLDN19	149461	NM_148960	22507371	CLDN19	149461	NM_148960	4
49	K01	105	F01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	K02	106	F01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	K03	105	F02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	K04	106	F02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	K05	105	F03	M-015858-00	D-015858-01&D-015858-02&D-015858-03&D-015858-04	FLJ32752	144132	NM_144666	21389554	DNHD1	144132	NM_144666	4
49	K06	106	F03	M-015833-00	D-015833-01&D-015833-02&D-015833-03&D-015833-04	FLJ32871	146279	NM_144674	21389568	TEKT5	146279	NM_144674	4
49	K07	105	F04	M-016677-00	D-016677-01&D-016677-02&D-016677-03&D-016677-04	PRICKLE1	144165	NM_153026	23308518	PRICKLE1	144165	NM_153026	4
49	K08	106	F04	M-030777-00	D-030777-01&D-030777-02&D-030777-03&D-030777-04	RNF151	146310	XM_370927	41150503	RNF151	146310	NM_174903	4
49	K09	105	F05	M-016506-00	D-016506-01&D-016506-02&D-016506-03&D-016506-04	MGC35366	144193	NM_152435	22748912	AMDHD1	144193	NM_152435	4
49	K10	106	F05	M-016050-00	D-016050-01&D-016050-02&D-016050-03&D-016050-04	LOC146325	146325	NM_145270	21687187	LOC146325	146325	NM_145270	4
49	K11	105	F06	M-007514-00	D-007514-01&D-007514-02&D-007514-03&D-007514-04	SLC2A14	144195	NM_153449	24475843	SLC2A14&SLC2A3	144195&6515	NM_153449&NM_006931	4&2
49	K12	106	F06	M-016797-00	D-016797-01&D-016797-02&D-016797-03&D-016797-04	FBXL16	146330	NM_153350	34222207	FBXL16	146330	NM_153350	4
49	K13	105	F07	M-018768-00	D-018768-01&D-018768-02&D-018768-03&D-018768-04	LOC144233	144233	NM_181708	32171232	BCDIN3D	144233	NM_181708	4
49	K14	106	F07	M-018990-00	D-018990-01&D-018990-02&D-018990-03&D-018990-04	FLJ32252	146336	NM_182510	32698858	FLJ32252	FLJ32252	XR_040907+XR_040906+XR_040908	3+3+3
49	K15	105	F08	M-016617-00	D-016617-01&D-016617-02&D-016617-03&D-016617-04	MGC39497	144321	NM_152436	22748922	GLIPR1L2	144321	NM_152436	4
49	K16	106	F08	M-003995-00	D-003995-01&D-003995-02&D-003995-03&D-003995-04	FLJ25404	146378	XM_085433	18585535	FLJ25404	146378	NM_001109659+NM_001109660	4+4
49	K17	105	F09	M-018737-00	D-018737-01&D-018737-02&D-018737-03&D-018737-04	LOC144347	144347	NM_181709	40255256	FAM101A	144347	NM_181709	3
49	K18	106	F09	M-003985-00	D-003985-01&D-003985-02&D-003985-03&D-003985-04	MGC18079	146395	NM_144675	21389570	GSG1L	146395	NM_144675+NM_001109763	4+4
49	K19	105	F10	M-016535-00	D-016535-01&D-016535-02&D-016535-03&D-016535-04	DKFZP761B128	144348	NM_152437	22748916	ZNF664	144348	NM_152437	4
49	K20	106	F10	M-016777-00	D-016777-01&D-016777-02&D-016777-03&D-016777-04	MGC34647	146433	NM_152456	22748956	C16orf77	146433	NM_152456	4
49	K21	105	F11	M-015852-00	D-015852-01&D-015852-02&D-015852-03&D-015852-04	FLJ32894	144360	NM_144667	21389550	FLJ32894	144360	NM_144667	4
49	K22	106	F11	M-016761-00	D-016761-01&D-016761-02&D-016761-03&D-016761-04	ZNF597	146434	NM_152457	22748966	ZNF597	146434	NM_152457	4
49	K23	105	F12	M-030130-00	D-030130-01&D-030130-02&D-030130-03&D-030130-04	LOC144363	144363	NM_001001660	48717238	LYRM5	144363	NM_001001660	4
49	K24	106	F12	M-030676-00	D-030676-01&D-030676-02&D-030676-03&D-030676-04	LOC146443	146443	XM_378558	42660854	NA	NA	NA	NA
49	L01	107	F01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	L02	108	F01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	L03	107	F02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	L04	108	F02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	L05	107	F03	M-016866-00	D-016866-01&D-016866-02&D-016866-03&D-016866-04	MDAC1	147744	NM_139172	21040262	TMEM190	147744	NM_139172	4
49	L06	108	F03	M-016954-00	D-016954-01&D-016954-02&D-016954-03&D-016954-04	FLJ32000	149465	NM_152498	22749036	WDR65	149465	NM_152498	4
49	L07	107	F04	M-015801-00	D-015801-01&D-015801-02&D-015801-03&D-015801-04	TMC4	147798	NM_144686	21389588	TMC4	147798	NM_144686	4
49	L08	108	F04	M-018640-00	D-018640-01&D-018640-02&D-018640-03&D-018640-04	MGC52423	149466	NM_182517	32698863	C1orf210	149466	NM_182517	4
49	L09	107	F05	M-007140-00	D-007140-01&D-007140-02&D-007140-03&D-007140-04	ZNF524	147807	NM_153219	23397478	ZNF524	147807	NM_153219	4
49	L10	108	F05	M-018666-00	D-018666-01&D-018666-02&D-018666-03&D-018666-04	LOC149469	149469	NM_182518	32698873	C1orf84	149469	NM_001012961	4
49	L11	107	F06	M-031933-00	D-031933-01&D-031933-02&D-031933-03&D-031933-04	LOC147808	147808	NM_203374	42794621	ZNF784	147808	NM_203374	4
49	L12	108	F06	M-016955-00	D-016955-01&D-016955-02&D-016955-03&D-016955-04	MGC45441	149473	NM_152499	22749046	CCDC24	149473	NM_152499	4
49	L13	107	F07	M-015954-00	D-015954-01&D-015954-02&D-015954-03&D-015954-04	ZNF563	147837	NM_145276	21687236	ZNF563	147837	NM_145276	4
49	L14	108	F07	M-027467-00	D-027467-01&D-027467-02&D-027467-03&D-027467-04	LOC149478	149478	XM_378860	42655748	LOC149478	LOC149478	XM_001725874+XM_001725220+XM_001726015	3+3+3
49	L15	107	F08	M-018711-00	D-018711-01&D-018711-02&D-018711-03&D-018711-04	SPC24	147841	NM_182513	32698865	SPC24	147841	NM_182513	4
49	L16	108	F08	M-016956-00	D-016956-01&D-016956-02&D-016956-03&D-016956-04	FLJ33084	149483	NM_152500	22749040	CCDC17	149483	NM_152500	3
49	L17	107	F09	M-015777-00	D-015777-01&D-015777-02&D-015777-03&D-015777-04	FLJ32658	147872	NM_144688	40255068	FLJ32658	147872	NM_144688	3
49	L18	108	F09	M-015707-00	D-015707-01&D-015707-02&D-015707-03&D-015707-04	FLJ32884	149499	NM_144702	21389614	C1orf92	149499	NM_144702	4
49	L19	107	F10	M-015690-00	D-015690-01&D-015690-02&D-015690-03&D-015690-04	MGC15476	147906	NM_145056	21450823	DACT3	147906	NM_145056	4
49	L20	108	F10	M-018368-00	D-018368-01&D-018368-02&D-018368-03&D-018368-04	MGC24047	149563	NM_178840	31341936	C1orf64	149563	NM_178840	4
49	L21	107	F11	M-017983-00	D-017983-01&D-017983-02&D-017983-03&D-017983-04	SIX5	147912	NM_175875	40354215	SIX5	147912	NM_175875	4
49	L22	108	F11	M-021939-00	D-021939-01&D-021939-02&D-021939-03&D-021939-04	RNF187	149603	XM_047499	42655922	RNF187&RNF187&LOC731109&LOC731109	149603&RNF187&731109&LOC731109	XM_928029+XM_001129309&XM_001715919&XM_001131982&XM_001722245	4+3&3&1&1
49	L23	107	F12	M-016766-00	D-016766-01&D-016766-02&D-016766-03&D-016766-04	FLJ32191	147923	NM_144689	34303923	ZNF420	147923	NM_144689	4
49	L24	108	F12	M-016524-00	D-016524-01&D-016524-02&D-016524-03&D-016524-04	IFIX	149628	NM_152501	39540513	PYHIN1	149628	NM_198929+NM_198928+NM_198930+NM_152501	4+4+4+4
49	M01	105	G01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	M02	106	G01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	M03	105	G02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	M04	106	G02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	M05	105	G03	M-017584-00	D-017584-01&D-017584-02&D-017584-03&D-017584-04	CPNE8	144402	NM_153634	38683845	CPNE8	144402	NM_153634	4
49	M06	106	G03	M-008029-00	D-008029-01&D-008029-02&D-008029-03&D-008029-04	TMED6	146456	NM_144676	21389572	TMED6	146456	NM_144676	4
49	M07	105	G04	M-015772-00	D-015772-01&D-015772-02&D-015772-03&D-015772-04	MGC33630	144406	NM_144668	34222172	WDR66	144406	NM_144668	3
49	M08	106	G04	M-030697-00	D-030697-01&D-030697-02&D-030697-03&D-030697-04	LOC146481	146481	XM_375353	42660894	LOC146481&LOC146481	LOC146481&146481	XR_041323&XR_017714+XR_017753	3&3+3
49	M09	105	G05	M-015840-00	D-015840-01&D-015840-02&D-015840-03&D-015840-04	FLJ31978	144423	NM_144669	21389558	GLT1D1	144423	NM_144669	4
49	M10	106	G05	M-022800-00	D-022800-01&D-022800-02&D-022800-03&D-022800-04	LOC146489	146489	XM_047734	42660976	HERC2P4	440362	NR_002827	2
49	M11	105	G06	M-016337-00	D-016337-01&D-016337-02&D-016337-03&D-016337-04	VMD2L3	144453	NM_152439	22748926	BEST3	144453	NM_152439+NM_032735	4+4
49	M12	106	G06	M-018331-00	D-018331-01&D-018331-02&D-018331-03&D-018331-04	FLJ32130	146540	NM_152458	34222277	ZNF785	146540	NM_152458	4
49	M13	105	G07	M-026897-00	D-026897-01&D-026897-02&D-026897-03&D-026897-04	E2F7	144455	NM_203394	44955909	E2F7	144455	NM_203394	4
49	M14	106	G07	M-007139-00	D-007139-01&D-007139-02&D-007139-03&D-007139-04	LOC146542	146542	NM_145271	34147718	ZNF688	146542	NM_145271+NM_001024683	4+4
49	M15	105	G08	M-018941-00	D-018941-01&D-018941-02&D-018941-03&D-018941-04	LOC144501	144501	NM_182507	32698852	KRT80	144501	NM_182507+NM_001081492	3+3
49	M16	106	G08	M-005879-00	D-005879-01&D-005879-02&D-005879-03&D-005879-04	FLJ90661	146547	NM_173502	27735116	PRSS36	146547	NM_173502	4
49	M17	105	G09	M-015775-00	D-015775-01&D-015775-02&D-015775-03&D-015775-04	FLJ25179	144568	NM_144670	21389560	A2ML1	144568	NM_144670	4
49	M18	106	G09	M-018764-00	D-018764-01&D-018764-02&D-018764-03&D-018764-04	MGC45438	146556	NM_152459	31543192	MGC45438	146556	NM_152459+NM_001098514	3+3
49	M19	105	G10	M-016222-00	D-016222-01&D-016222-02&D-016222-03&D-016222-04	FLJ32549	144577	NM_152440	47458824	FLJ32549	144577	NM_152440	4
49	M20	106	G10	M-016884-00	D-016884-01&D-016884-02&D-016884-03&D-016884-04	LOC146562	146562	NM_139170	21040258	C16orf71	146562	NM_139170	4
49	M21	105	G11	M-017966-00	D-017966-01&D-017966-02&D-017966-03&D-017966-04	MGC47869	144608	NM_175874	31343594	C12orf60	144608	NM_175874	4
49	M22	106	G11	M-015789-00	D-015789-01&D-015789-02&D-015789-03&D-015789-04	MGAT5B	146664	NM_144677	39812180	MGAT5B	146664	NM_198955+NM_144677	4+4
49	M23	105	G12	M-022992-00	D-022992-01&D-022992-02&D-022992-03&D-022992-04	FAM10A3	144638	XM_015334	42656511	NA	NA	NA	NA
49	M24	106	G12	M-018810-00	D-018810-01&D-018810-02&D-018810-03&D-018810-04	TOM1L2	146691	NM_144678	33186853	TOM1L2	146691	NM_001082968+NM_001033551	3+2
49	N01	107	G01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	N02	108	G01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	N03	107	G02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	N04	108	G02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	N05	107	G03	M-016203-00	D-016203-01&D-016203-02&D-016203-03&D-016203-04	ZNF565	147929	NM_152477	46358359	ZNF565	147929	NM_001042474+NM_152477	4+4
49	N06	108	G03	M-015906-00	D-015906-01&D-015906-02&D-015906-03&D-015906-04	FLJ32796	149647	NM_153606	23957695	FAM71A	149647	NM_153606	4
49	N07	107	G04	M-015351-00	D-015351-01&D-015351-02&D-015351-03&D-015351-04	NALP4	147945	NM_134444	19745161	NLRP4	147945	NM_134444	4
49	N08	108	G04	M-017780-00	D-017780-01&D-017780-02&D-017780-03&D-017780-04	MGC39724	149685	NM_174906	28376665	ADIG	149685	NM_001018082	4
49	N09	107	G05	M-019316-00	D-019316-01&D-019316-02&D-019316-03&D-019316-04	ZNF542	147947	NM_194319	34996524	NA	NA	NA	NA
49	N10	108	G05	M-031303-00	D-031303-01&D-031303-02&D-031303-03&D-031303-04	LOC149692	149692	XM_375917	42662221	LOC100128988	LOC100128988	XM_001721587+XM_001721060+XM_001721091	4+4+4
49	N11	107	G06	M-015751-00	D-015751-01&D-015751-02&D-015751-03&D-015751-04	ZNF582	147948	NM_144690	21389592	ZNF582	147948	NM_144690	4
49	N12	108	G06	M-018028-00	D-018028-01&D-018028-02&D-018028-03&D-018028-04	C20ORF65	149699	NM_176791	31343584	GTSF1L	149699	NM_176791+NM_001008901	4+3
49	N13	107	G07	M-016204-00	D-016204-01&D-016204-02&D-016204-03&D-016204-04	ZNF583	147949	NM_152478	22749006	ZNF583	147949	NM_152478	4
49	N14	108	G07	M-017408-00	D-017408-01&D-017408-02&D-017408-03&D-017408-04	WFDC5	149708	NM_145652	23238241	WFDC5	149708	NM_145652	4
49	N15	107	G08	M-021329-00	D-021329-01&D-021329-02&D-021329-03&D-021329-04	LOC147965	147965	NM_174905	37537698	FAM98C	147965	NM_174905	4
49	N16	108	G08	M-018306-00	D-018306-01&D-018306-02&D-018306-03&D-018306-04	LOC149830	149830	NM_177549	31343531	PRNT	149830	NM_177549	4
49	N17	107	G09	M-005802-00	D-005802-01&D-005802-02&D-005802-03&D-005802-04	CAPN12	147968	NM_144691	46852396	CAPN12	147968	NM_144691	4
49	N18	108	G09	M-018042-00	D-018042-01&D-018042-02&D-018042-03&D-018042-04	MGC35023	149836	NM_175877	40255200	NA	NA	NA	NA
49	N19	107	G10	M-031082-00	D-031082-01&D-031082-02&D-031082-03&D-031082-04	LOC147991	147991	NM_207325	46409291	DPY19L3	147991	NM_207325	4
49	N20	108	G10	M-018767-00	D-018767-01&D-018767-02&D-018767-03&D-018767-04	FLJ25067	149840	NM_152504	31542748	C20orf196	149840	NM_152504	4
49	N21	107	G11	M-016205-00	D-016205-01&D-016205-02&D-016205-03&D-016205-04	MGC33962	148014	NM_152479	46391095	TTC9B	148014	NM_152479	4
49	N22	108	G11	M-015188-00	D-015188-01&D-015188-02&D-015188-03&D-015188-04	COMMD7	149951	NM_053041	29789284	COMMD7	149951	NM_053041+NM_001099339	3+3
49	N23	107	G12	M-012833-00	D-012833-01&D-012833-02&D-012833-03&D-012833-04	TRIF	148022	NM_014261	29789055	TICAM1	148022	NM_182919	4
49	N24	108	G12	M-009125-00	D-009125-01&D-009125-02&D-009125-03&D-009125-04	C20orf186	149954	NM_182519	32698867	C20orf186	149954	NM_182519	4
49	O01	105	H01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	O02	106	H01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	O03	105	H02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	O04	106	H02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	O05	105	H03	M-030145-00	D-030145-01&D-030145-02&D-030145-03&D-030145-04	LOC144678	144678	XM_378390	42660057	LOC100128554	LOC100128554	XM_001721494+XM_001719470+XM_001726744	3+3+3
49	O06	106	H03	M-015821-00	D-015821-01&D-015821-02&D-015821-03&D-015821-04	FLJ31528	146705	NM_144679	21389576	C17orf56	146705	NM_144679	4
49	O07	105	H04	M-015718-00	D-015718-01&D-015718-02&D-015718-03&D-015718-04	FBXL14	144699	NM_152441	22748930	FBXL14	144699	NM_152441	4
49	O08	106	H04	M-019318-00	D-019318-01&D-019318-02&D-019318-03&D-019318-04	LOC146712	146712	NM_194288	34916011	NA	NA	NA	NA
49	O09	105	H05	M-016177-00	D-016177-01&D-016177-02&D-016177-03&D-016177-04	RAD9B	144715	NM_152442	41393615	RAD9B	144715	NM_152442	4
49	O10	106	H05	M-030816-00	D-030816-01&D-030816-02&D-030816-03&D-030816-04	LOC146713	146713	XM_378712	42661057	LOC100133332&HRNBP3&LOC100130312	LOC100133332&146713&LOC100130312	XM_001713646&NM_001082575&XM_001713647	1&1&1
49	O11	105	H06	M-015976-00	D-015976-01&D-015976-02&D-015976-03&D-015976-04	FLJ32356	144717	NM_144671	24432055	FAM109A	144717	NM_144671	4
49	O12	106	H06	M-016417-00	D-016417-01&D-016417-02&D-016417-03&D-016417-04	FLJ31882	146723	NM_152460	48255961	C17orf77	146723	NM_152460	4
49	O13	105	H07	M-030176-00	D-030176-01&D-030176-02&D-030176-03&D-030176-04	LOC144742	144742	XM_378388	42660100	LOC144742	LOC144742	XM_001720552+XM_001726538+XM_001723811	4+4+4
49	O14	106	H07	M-030838-00	D-030838-01&D-030838-02&D-030838-03&D-030838-04	FLJ46675	146754	XM_085578	42661086	DNAH2	146754	NM_020877	4
49	O15	105	H08	M-019322-00	D-019322-01&D-019322-02&D-019322-03&D-019322-04	LOC144747	84530	NM_194286	34916007	KIAA1853	84530	NM_194286	4
49	O16	106	H08	M-018511-00	D-018511-01&D-018511-02&D-018511-03&D-018511-04	FLJ25818	146779	NM_173503	27735112	EFCAB3	146779	NM_173503	4
49	O17	105	H09	M-030232-00	D-030232-01&D-030232-02&D-030232-03&D-030232-04	LOC144766	144766	XM_378419	42660188	NA	NA	NA	NA
49	O18	106	H09	M-030801-00	D-030801-01&D-030801-02&D-030801-03&D-030801-04	LOC146795	146795	XM_378701	42661031	NA	NA	NA	NA
49	O19	105	H10	M-018491-00	D-018491-01&D-018491-02&D-018491-03&D-018491-04	DKFZP434C0631	144203	NM_173498	27735104	LOC100132881	LOC100132881	XM_001724047	4
49	O20	106	H10	M-010964-00	D-010964-01&D-010964-02&D-010964-03&D-010964-04	FLJ31196	146802	NM_152908	38261959	SLC47A2	146802	NM_152908+NM_001099646	4+4
49	O21	105	H11	M-007272-00	D-007272-01&D-007272-02&D-007272-03&D-007272-04	C6orf190	387357	XM_376535	51465291	C6orf190	387357	NM_001010923	4
49	O22	106	H11	M-018749-00	D-018749-01&D-018749-02&D-018749-03&D-018749-04	LOC146845	146845	NM_145054	31543066	WDR16	146845	NM_145054+NM_001080556	3+3
49	O23	105	H12	M-032019-00	D-032019-01&D-032019-02&D-032019-03&D-032019-04	NOTCH2NL	388677	NM_203458	46397352	NOTCH2NL&NOTCH2	388677&4853	NM_203458&NM_024408	4&3
49	O24	106	H12	M-015818-00	D-015818-01&D-015818-02&D-015818-03&D-015818-04	FLJ32734	146849	NM_144681	21389578	CCDC42	146849	NM_144681	4
49	P01	107	H01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	P02	108	H01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	P03	107	H02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	P04	108	H02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	P05	107	H03	M-016206-00	D-016206-01&D-016206-02&D-016206-03&D-016206-04	C19ORF23	148046	NM_152480	22749010	C19orf23	148046	NM_152480	4
49	P06	108	H03	M-015675-00	D-015675-01&D-015675-02&D-015675-03&D-015675-04	C20ORF40	149986	NM_144703	21389608	LSM14B	149986	NM_144703	4
49	P07	107	H04	M-007141-00	D-007141-01&D-007141-02&D-007141-03&D-007141-04	ZNRF4	148066	NM_181710	34222361	ZNRF4	148066	NM_181710	4
49	P08	108	H04	M-016165-00	D-016165-01&D-016165-02&D-016165-03&D-016165-04	C21ORF99	149992	NM_153773	24415991	C21orf99&LOC730465&LOC644669&LOC729722&LOC554226&LOC554226	C21orf99&730465&LOC644669&LOC729722&LOC554226&554226	XR_040882&XM_001125970&XR_038612+XR_039106+XR_037517&XM_001716538+XM_001715949&XR_040111+XR_042131&XR_017732	4&2&2+2+0&2+2&1+0&1
49	P09	107	H05	M-023643-00	D-023643-01&D-023643-02&D-023643-03&D-023643-04	ZNF599	148103	XM_086046	42661583	ZNF599	148103	NM_001007248	4
49	P10	108	H05	M-016527-00	D-016527-01&D-016527-02&D-016527-03&D-016527-04	C21ORF13	150082	NM_152505	34303934	LCA5L	150082	NM_152505	4
49	P11	107	H06	M-016707-00	D-016707-01&D-016707-02&D-016707-03&D-016707-04	FLJ25660	148109	NM_152481	22749004	TMEM162	148109	NM_152481	4
49	P12	108	H06	M-024368-00	D-024368-01&D-024368-02&D-024368-03&D-024368-04	LOC150084	150084	XM_086761	29745755	IGSF5	150084	NM_001080444	4
49	P13	107	H07	M-015654-00	D-015654-01&D-015654-02&D-015654-03&D-015654-04	CILP2	148113	NM_153221	23510284	CILP2	148113	NM_153221	4
49	P14	108	H07	M-017378-00	D-017378-01&D-017378-02&D-017378-03&D-017378-04	CDC42EP5	148170	NM_145057	30089965	CDC42EP5	148170	NM_145057	4
49	P15	107	H08	M-015733-00	D-015733-01&D-015733-02&D-015733-03&D-015733-04	LOC148137	148137	NM_144692	21389596	C19orf55	148137	NM_001039887	3
49	P16	108	H08	M-016735-00	D-016735-01&D-016735-02&D-016735-03&D-016735-04	FLJ30634	148697	NM_153014	23308520	PLXNA2	5362	NM_025179	4
49	P17	107	H09	M-031073-00	D-031073-01&D-031073-02&D-031073-03&D-031073-04	LOC148145	148145	XM_378786	42661557	NA	NA	NA	NA
49	P18	108	H09	M-016392-00	D-016392-01&D-016392-02&D-016392-03&D-016392-04	FLJ31821	146268	NM_153029	40255114	N4BP1	9683	NM_153029	4
49	P19	107	H10	M-015741-00	D-015741-01&D-015741-02&D-015741-03&D-015741-04	ZNF558	148156	NM_144693	21687263	ZNF558	148156	NM_144693	4
49	P20	108	H10	M-016525-00	D-016525-01&D-016525-02&D-016525-03&D-016525-04	FLJ32154	149650	NM_152502	22749044	FLJ32154&FLJ32154	149650&FLJ32154	XM_928933+XM_940524&XM_001724364	4+4&4
49	P21	107	H11	M-024001-00	D-024001-01&D-024001-02&D-024001-03&D-024001-04	LOC148203	148203	XM_086095	42662009	ZNF738	ZNF738	XR_040186+XR_040185+XR_040187	2+2+2
49	P22	108	H11	M-032206-00	D-032206-01&D-032206-02&D-032206-03&D-032206-04	HERV-FRD	405754	NM_207582	46485772	HERV-FRD	405754	NM_207582	4
49	P23	107	H12	M-015352-00	D-015352-01&D-015352-02&D-015352-03&D-015352-04	LOC148213	148213	NM_138286	19923077	ZNF681	148213	NM_138286	4
49	P24	108	H12	M-007563-00	D-007563-01&D-007563-02&D-007563-03&D-007563-04	SLC38A6	145389	NM_153811	24429573	SLC38A6	145389	NM_153811	4
50	A01	109	A01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
50	A02	110	A01	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
50	A03	109	A02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
50	A04	110	A02	empty	NA	NA	NA	NA	NA	NA	NA	NA	NA
50	A05	109	A03	M-016528-00	D-016528-01&D-016528-02&D-016528-03&D-016528-04	C21ORF129	150135	NM_152506	22749058	C21orf129	C21orf129	XR_040348+XR_040346+XR_040347	4+3+3
50	A06	110	A03	M-018777-00	D-018777-01&D-018777-02&D-018777-03&D-018777-04	TAFA4	151647	NM_182522	40255264	FAM19A4	151647	NM_182522+NM_001005527	4+4
50	A07	109	A04	M-021431-00	D-021431-01&D-021431-02&D-021431-03&D-021431-04	C21ORF121	150142	NM_198078	37620213	C21orf121	C21orf121	XR_040349+XR_040351+XR_040350	4+4+4
50	A08	110	A04	M-015475-00	D-015475-01&D-015475-02&D-015475-03&D-015475-04	SGOL1	151648	NM_138484	24308447	SGOL1	151648	NM_138484+NM_001012409+NM_001012411+NM_001012413+NM_001012412+NM_001012410	4+4+4+4+4+4
50	A09	109	A05	M-016529-00	D-016529-01&D-016529-02&D-016529-03&D-016529-04	C21ORF128	150147	NM_152507	22749052	C21orf128&UMODL1	C21orf128&89766	XR_040363+XR_040364+XR_040365&NM_001004416+NM_173568	4+4+4&1+1
50	A10	110	A05	M-015501-00	D-015501-01&D-015501-02&D-015501-03&D-015501-04	FLJ25449	151649	NM_144714	21389492	C3orf48	C3orf48	XM_001717727+XM_001716709+XM_001718092	3+3+3
50	A11	109	A06	M-016836-00	D-016836-01&D-016836-02&D-016836-03&D-016836-04	LOC150159	150159	NM_139173	21040264	NHEDC1	150159	NM_001100874+NM_139173	4+4
50	A12	110	A06	M-018853-00	D-018853-01&D-018853-02&D-018853-03&D-018853-04	FLJ25200	151651	NM_144715	32526891	EFHB	151651	NM_144715	4
50	A13	109	A07	M-017648-00	D-017648-01&D-017648-02&D-017648-03&D-017648-04	CESK1	150160	NM_014406	31560866	CCT8L1&CCT8L2	155100&150160	NM_001029866&NM_014406	4&4
50	A14	110	A07	M-028144-00	D-028144-01&D-028144-02&D-028144-03&D-028144-04	LOC151658	151658	XM_379205	42656787	NA	NA	NA	NA
50	A15	109	A08	M-018044-00	D-018044-01&D-018044-02&D-018044-03&D-018044-04	MGC57211	150165	NM_175878	31343579	XKR3	150165	NM_175878	4
50	A16	110	A08	M-018465-00	D-018465-01&D-018465-02&D-018465-03&D-018465-04	FLJ33620	151790	NM_178824	34222272	WDR49	151790	NM_178824	4
50	A17	109	A09	M-008134-00	D-008134-01&D-008134-02&D-008134-03&D-008134-04	FLJ30473	150209	NM_144704	21389616	AIFM3	150209	NM_144704+NM_001018060	4+4
50	A18	110	A09	M-016744-00	D-016744-01&D-016744-02&D-016744-03&D-016744-04	LRRC34	151827	NM_153353	37059768	LRRC34	151827	NM_153353	4
50	A19	109	A10	M-024547-00	D-024547-01&D-024547-02&D-024547-03&D-024547-04	LOC150223	150223	XM_097886	42662426	LOC150223	150223	NM_001017964	4
